control_id        timestamp         packet history    queue delay       rtt delay         packet loss       packet loss rate  xcurr             receive rate      current bandwidth avgInt            currInt           
 0x5649a9f93fe0  , 27160           , 54              , 1.443415        , 122.580269      , 0               , 0.000000        , 1.443415        , 1025202.062500  , 1025202.062500  , 0.000000        , 0                
 0x5649a9f93fe0  , 27660           , 53              , 0.470574        , 128.423538      , 0               , 0.000000        , 0.470574        , 1024241.750000  , 1025202.062500  , 0.000000        , 0                
 0x5649a9f93fe0  , 28260           , 51              , 2.614932        , 124.159798      , 0               , 0.000000        , 2.614932        , 1021783.062500  , 1025202.062500  , 0.000000        , 0                
 0x5649a9f93fe0  , 28861           , 54              , 1.361313        , 132.078812      , 0               , 0.000000        , 1.361313        , 1025229.000000  , 1025229.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 29461           , 56              , 3.592551        , 129.391769      , 0               , 0.000000        , 3.592551        , 1027945.625000  , 1027945.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 30061           , 56              , 1.127999        , 128.227768      , 0               , 0.000000        , 1.127999        , 1028797.937500  , 1028797.937500  , 0.000000        , 0                
 0x5649a9f93fe0  , 30659           , 52              , 4.309925        , 125.690948      , 0               , 0.000000        , 4.309925        , 1031243.250000  , 1031243.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 31159           , 52              , 4.285179        , 131.576416      , 0               , 0.000000        , 4.285179        , 1032456.437500  , 1032456.437500  , 0.000000        , 0                
 0x5649a9f93fe0  , 31661           , 54              , 0.913121        , 127.075989      , 0               , 0.000000        , 0.913121        , 1032399.000000  , 1032456.437500  , 0.000000        , 0                
 0x5649a9f93fe0  , 32260           , 54              , 0.460736        , 123.072182      , 0               , 0.000000        , 0.460736        , 1032364.437500  , 1032456.437500  , 0.000000        , 0                
 0x5649a9f93fe0  , 32860           , 54              , 1.988370        , 125.890709      , 0               , 0.000000        , 1.988370        , 1030789.875000  , 1032456.437500  , 0.000000        , 0                
 0x5649a9f93fe0  , 33458           , 54              , 5.436180        , 131.187744      , 0               , 0.000000        , 5.436180        , 1032295.687500  , 1032456.437500  , 0.000000        , 0                
